has_job,has_car,has_house,loan_hist,risk_tol,num_children,loan_amount,loan_purpose,trust,fin_lit,id,qualified,group
1,1,1,3.0,0.3651620988781425,2.0,47923.0,5.0,0.9970253132478463,0.766559075389419,69,1,A
1,0,0,1.0,0.4601280736943686,3.0,59174.0,4.0,1.0,0.8404399911139484,70,1,B
1,1,1,3.0,0.36301270106722777,1.0,72613.0,1.0,1.0,0.8565999671409634,71,1,A
1,1,0,0.0,0.4437340756559704,0.0,87276.0,4.0,0.6411006168313257,0.5773187652692136,72,0,A
1,0,1,3.0,0.36677208941888795,0.0,50654.0,4.0,1.0,0.9557607926224789,73,1,A
1,0,0,1.0,0.5892719729209344,0.0,53910.0,4.0,0.7630418475386456,0.5589236905689603,74,0,B
1,1,0,2.0,0.30220790106259704,1.0,81638.0,2.0,1.0,0.869988580219816,76,1,A
1,0,0,1.0,0.4729437321372813,2.0,61505.0,3.0,0.95,0.7133208836893647,77,0,B
1,1,1,1.0,0.39524087669647634,1.0,99922.0,3.0,0.95,0.7495329850015803,78,0,A
1,1,1,1.0,0.4503195155360307,2.0,99952.0,1.0,0.6566615573029386,0.5624617033846198,79,0,A
0,0,0,1.0,1.0,1.0,33081.0,2.0,0.9754827839766596,0.8079441541679837,80,0,B
1,1,0,3.0,0.5508442403112628,4.0,56769.0,2.0,0.8043139899158149,0.5906973518105997,82,1,A
0,0,1,0.0,0.5399764317482069,2.0,37483.0,2.0,0.95,0.8382175148131275,83,0,B
0,1,0,1.0,0.7123376706193373,3.0,30591.0,1.0,0.09374721322124684,0.28777641060071724,84,0,B
1,1,1,0.0,0.5575045493558466,3.0,25139.0,3.0,0.95,0.7166550747586534,85,0,B
1,1,0,2.0,0.5312315957931357,4.0,17993.0,4.0,0.9905544289210065,0.9415211014441089,86,1,A
0,0,0,2.0,0.37556865081182905,0.0,99417.0,1.0,0.95,0.8495329850015804,87,0,A
1,1,0,3.0,0.41448298953277757,3.0,48745.0,3.0,1.0,0.8193181821839284,88,1,A
1,0,0,0.0,0.634982295505528,3.0,17035.0,5.0,0.95,0.8335092178866377,89,0,B
1,1,0,2.0,0.417395853217825,2.0,92710.0,2.0,0.95,0.7629215980804329,90,0,A
1,0,0,2.0,0.4371842014753007,0.0,92141.0,2.0,0.1812652934214653,0.33522859595703836,91,0,A
1,0,0,0.0,0.3975138284890072,4.0,91675.0,1.0,0.95,0.7150111363073666,92,0,B
1,1,1,0.0,0.8019971145110729,2.0,63707.0,3.0,0.95,0.7166550747586534,93,0,B
1,0,0,1.0,0.2968403959912831,4.0,22483.0,4.0,0.7839731169221976,0.5895309778705158,94,0,B
1,1,0,0.0,0.6815916555223454,1.0,23573.0,4.0,0.7173950949161519,0.5758792022081716,97,0,B
1,0,1,0.0,0.6173919268362201,4.0,84794.0,4.0,0.95,0.7382175148131274,98,0,B
1,1,0,1.0,0.2717506072904684,0.0,48684.0,2.0,1.0,0.7466524318503986,99,1,A
0,1,1,0.0,0.8053876377492195,0.0,53327.0,4.0,0.95,0.7198136987677788,100,0,B
1,1,0,2.0,0.3963587737780383,4.0,59146.0,5.0,0.95,0.7436265806327851,102,0,A
0,1,1,0.0,0.5558610272637104,1.0,80484.0,4.0,0.95,0.8370746231148858,103,0,B
0,1,0,0.0,0.5228693404638783,0.0,94072.0,5.0,0.95,0.7256720069416137,104,0,B
1,0,1,2.0,0.5295329883187168,3.0,87337.0,2.0,0.95,0.9404399911139483,106,0,A
1,1,0,1.0,0.42571853151569633,3.0,30869.0,2.0,1.0,0.9699885802198158,107,1,A
1,1,0,2.0,0.42099329195486895,2.0,23529.0,5.0,1.0,0.8582439055922503,108,1,A
1,1,1,2.0,0.3806677410606479,2.0,24855.0,4.0,0.49774676044945887,0.5686870907412027,109,1,A
0,1,1,0.0,0.42845859819447224,3.0,73133.0,2.0,0.95,0.767954487119275,110,0,A
0,0,1,1.0,0.8671696744809069,0.0,79444.0,4.0,0.95,0.8404399911139484,111,0,B
1,1,0,1.0,0.3472408004909088,3.0,36698.0,4.0,0.95,0.7335092178866376,112,0,B
1,1,1,0.0,0.49124254822564456,2.0,39067.0,3.0,0.42186843819967057,0.31871396388052364,113,0,B
0,1,0,0.0,0.4322476711952623,4.0,15539.0,4.0,0.95,0.8115816314769697,115,0,B
1,1,0,0.0,0.47425303550188447,2.0,34530.0,5.0,0.8752553851958966,0.8060392322691089,116,0,B
0,1,1,1.0,0.8451291279893048,3.0,49326.0,3.0,0.6629978044555723,0.5409507193717674,117,0,B
1,0,0,1.0,0.6447992465157751,1.0,55039.0,2.0,0.9804133540250853,0.8359095379634596,118,0,B
1,0,0,1.0,0.4972119759756667,4.0,33204.0,5.0,0.95,0.8228143240022585,120,0,B
1,1,0,3.0,0.3838189005640725,4.0,45235.0,4.0,0.9965168850839882,0.7699885802198159,121,1,A
1,1,1,3.0,0.4434226242574829,0.0,74694.0,2.0,0.9956027230173099,0.8531704623105665,122,1,A
1,0,0,1.0,0.4022403260097765,3.0,42396.0,1.0,0.717917050883715,0.546103607231466,123,0,A
1,1,0,0.0,0.6018902794650837,4.0,54357.0,1.0,0.97362208706995,0.7297184837893457,124,0,B
1,1,1,1.0,0.5177234846857663,0.0,36486.0,1.0,0.8155682214299007,0.5701104575429184,125,1,A
1,1,1,1.0,0.3158628393878772,1.0,51275.0,1.0,0.992229056137045,0.7549097145229615,127,1,A
1,1,0,2.0,0.5416098991959521,2.0,73246.0,2.0,0.95,0.8415211014441091,128,0,A
1,1,1,2.0,0.31967676308146836,2.0,34967.0,3.0,1.0,0.8936265806327852,129,1,A
1,1,0,1.0,0.7649345379263172,1.0,36066.0,5.0,0.95,0.7382175148131274,130,0,B
1,1,0,2.0,0.3948780558104053,2.0,29917.0,2.0,1.0,0.760628325311221,132,1,A
1,1,1,1.0,0.21436769061046554,3.0,74414.0,4.0,1.0,0.7693181821839283,133,1,A
1,0,0,1.0,0.4281534561611015,3.0,77649.0,1.0,0.95,0.9513792845215855,134,0,A
1,1,1,1.0,0.3971298663284545,3.0,82134.0,4.0,1.0,0.9590492868121785,135,1,A
1,1,1,1.0,0.4989839212456325,1.0,31146.0,3.0,1.0,0.8193181821839284,136,1,A
1,0,1,2.0,0.43149710306124256,1.0,90223.0,1.0,0.7774799002161092,0.6088722953760538,137,0,A
1,1,1,1.0,0.42203486783276234,0.0,37175.0,5.0,1.0,0.7476280631027055,138,1,A
1,1,0,0.0,0.4055530494696599,4.0,98698.0,2.0,0.95,0.7658490079305988,140,0,A
1,0,0,1.0,0.5266876655911494,0.0,56064.0,4.0,0.95,0.7382175148131274,142,0,B
1,0,0,1.0,0.6057666853932857,4.0,22799.0,4.0,0.95,0.8297184837893458,143,0,B
1,1,0,0.0,0.472444853245506,3.0,57223.0,4.0,0.6821921011893647,0.5453296372984231,144,0,B
1,0,1,2.0,0.6203084057317799,4.0,33566.0,4.0,1.0,0.8133208836893648,145,1,B
1,1,1,1.0,0.5283797655099937,2.0,24832.0,5.0,1.0,0.766559075389419,146,1,A
1,1,1,0.0,0.38233207100187677,0.0,89144.0,2.0,0.95,0.7531704623105664,147,0,A
1,1,0,2.0,0.3687640065579419,1.0,79526.0,4.0,0.95,0.8665590753894191,148,0,A
0,1,1,2.0,0.4082323131199617,0.0,67878.0,3.0,0.8197875621386157,0.6253394234774399,150,0,A
0,0,1,0.0,0.46057077641483424,4.0,74314.0,4.0,0.95,0.8382175148131275,151,0,B
1,0,1,3.0,0.3561545145920084,3.0,12151.0,1.0,1.0,0.9590492868121785,152,1,A
1,1,1,0.0,0.831053183243522,4.0,18383.0,1.0,0.95,0.8213327672468362,153,0,B
1,1,1,3.0,0.5336827264490399,2.0,55593.0,4.0,1.0,0.8382175148131275,154,1,A
0,0,0,0.0,0.5136809445554296,3.0,38922.0,1.0,0.95,0.8115816314769697,155,0,B
1,1,0,1.0,0.5477506574562668,0.0,12087.0,4.0,1.0,0.7446522466343432,157,1,A
1,0,1,2.0,0.3969999425361212,2.0,16758.0,1.0,0.8958509811968565,0.9495329850015802,158,1,A
1,1,1,1.0,0.533114385036477,0.0,29392.0,4.0,0.8593075378745311,0.5544624799734993,159,0,B
0,1,1,2.0,0.3366997628765613,2.0,95951.0,3.0,0.7037032902485,0.5665509781884983,160,0,A
0,0,1,2.0,0.31874014545613194,1.0,80165.0,3.0,0.7611432962106611,0.5973893791390339,161,0,A
1,1,1,3.0,0.41553323317078733,1.0,86471.0,5.0,1.0,0.9557607926224789,163,1,A
1,1,1,2.0,0.32813274117803715,1.0,13728.0,1.0,0.9017426292097929,0.6095691790387734,165,1,A
1,1,1,3.0,0.47986564949903904,2.0,48228.0,5.0,1.0,0.8531704623105665,166,1,A
1,1,1,0.0,0.5015698779232874,0.0,12464.0,4.0,0.95,0.8133208836893648,167,0,B
1,1,0,2.0,0.30645898462085774,2.0,66093.0,2.0,1.0,0.9621668711480212,169,1,A
1,1,1,3.0,0.41344562474089747,3.0,56674.0,4.0,1.0,0.7614025296013756,170,1,A
1,1,0,3.0,0.26647089395588497,2.0,30019.0,3.0,0.9762757129004835,0.9976280631027055,171,1,A
0,0,1,1.0,0.5040327402720581,3.0,96517.0,5.0,0.9713518583895655,0.7270513780350957,172,0,B
1,0,0,1.0,0.731797131707686,0.0,80232.0,2.0,0.95,0.7228143240022584,174,0,B
1,1,0,1.0,0.5743668877600012,2.0,91915.0,5.0,0.95,0.8228143240022585,175,0,B
0,0,0,1.0,0.5825273641065356,1.0,43612.0,5.0,0.7693964078314216,0.5894455029822117,176,0,B
1,1,0,1.0,0.43825778152819295,2.0,67602.0,4.0,1.0,0.8590492868121786,178,1,A
1,0,0,1.0,0.6977245083046937,2.0,93748.0,3.0,0.95,0.7079441541679836,179,0,B
1,1,1,2.0,0.2873517562947198,3.0,27499.0,3.0,1.0,0.7946522466343432,181,1,A
0,0,1,1.0,0.473349040458006,0.0,11352.0,4.0,0.95,0.7283997493862192,183,0,B
1,1,1,1.0,0.39687731294212375,2.0,44500.0,5.0,0.95,0.8382175148131275,184,0,A
1,1,1,3.0,0.17168394514698038,0.0,52406.0,2.0,1.0,0.7436265806327851,185,1,A
1,1,1,2.0,0.31834838553970796,4.0,12132.0,1.0,1.0,0.942583076070073,186,1,A
1,1,0,3.0,0.5046419405082272,4.0,57281.0,4.0,1.0,0.7693181821839283,187,1,A
1,1,1,2.0,0.4069995067098193,3.0,12859.0,1.0,0.24478314080100766,0.3249940176297213,188,1,A
1,1,1,3.0,0.34380150581907437,4.0,88097.0,5.0,1.0,0.8614025296013756,189,1,A
0,1,1,2.0,0.36338619819718304,4.0,14190.0,1.0,1.0,0.7393390427938564,190,1,A
0,1,0,2.0,0.4459708775151026,0.0,83724.0,1.0,0.95,0.943626580632785,191,0,A
1,1,0,0.0,0.7151172750142436,2.0,76194.0,2.0,0.5746383832900988,0.30526480775464093,192,0,B
1,0,0,2.0,0.3024126666666686,4.0,95463.0,4.0,0.95,0.9621668711480212,193,0,A
1,1,1,1.0,0.4093820792982875,3.0,76227.0,1.0,0.6184206301441768,0.9370746231148857,194,0,A
1,1,0,2.0,0.5722508360589719,1.0,69694.0,4.0,0.10821872707846415,0.3125960545913351,195,0,A
1,1,1,2.0,0.3369383674277353,1.0,17721.0,5.0,1.0,0.741521101444109,197,1,A
1,1,0,0.0,0.7305863879266652,0.0,49405.0,1.0,0.95,0.7242601770970021,200,0,B
1,0,0,0.0,0.5049381918967435,2.0,54778.0,2.0,0.9649877050000001,0.7522815571634579,201,0,A
1,1,0,1.0,0.2712625472579163,4.0,35397.0,5.0,1.0,0.8679544871192751,203,1,A
0,0,1,0.0,0.7053702269355798,1.0,19556.0,5.0,0.95,0.7297184837893457,206,0,B
1,0,0,1.0,0.3819162812475179,3.0,91292.0,5.0,0.9365110655,0.8060392322691089,207,0,B
1,1,1,2.0,0.3915224164151916,2.0,59271.0,2.0,0.772157803690105,0.5866359213268475,209,1,A
0,1,0,0.0,0.5333311165734127,0.0,90744.0,5.0,0.95,0.8242601770970022,211,0,B
1,0,1,1.0,0.3970594582493565,2.0,75213.0,3.0,0.95,0.7079441541679836,212,0,B
1,1,1,3.0,0.43216013514074453,2.0,34987.0,5.0,1.0,0.7565999671409633,213,1,A
1,1,0,1.0,0.22388304681091553,0.0,60579.0,3.0,0.7855842024446451,0.6350784155692488,215,1,A
1,1,0,3.0,0.3680436032665407,0.0,28702.0,4.0,1.0,0.9549097145229615,216,1,A
1,1,0,3.0,0.3263614924868509,3.0,35480.0,4.0,1.0,0.7629215980804329,217,1,A
1,0,1,1.0,0.35112606335975133,0.0,80078.0,4.0,0.8643167339129652,0.5974654824844559,218,1,A
1,1,1,1.0,0.36110179308629936,4.0,61781.0,4.0,1.0,0.9672608377752103,219,1,A
1,1,0,1.0,0.29703034571936926,3.0,76981.0,2.0,1.0,0.7636669492803463,220,1,A
1,1,1,2.0,0.316402365108609,3.0,20487.0,3.0,0.852979883040186,0.6588484520313309,221,1,A
0,0,0,0.0,0.5897756237696682,3.0,47122.0,4.0,0.6386651047949481,0.5163899851264733,222,0,B
1,1,0,1.0,0.5115046119778855,2.0,94023.0,5.0,0.95,0.8598440004171799,223,0,A
1,0,1,0.0,0.25744531849437113,1.0,74451.0,1.0,0.95,0.7495329850015803,225,0,A
1,1,1,1.0,0.45921442722271194,1.0,43993.0,4.0,0.9339202733235807,0.6331305691163492,226,1,A
1,0,0,2.0,0.4230076538372137,3.0,77490.0,4.0,0.95,0.8513792845215856,227,0,A
1,1,0,1.0,0.6486667640909366,2.0,60264.0,3.0,0.20743418540705122,0.31430487873700097,228,0,B
1,1,0,2.0,0.3989844386395211,1.0,51074.0,4.0,1.0,0.9485880835834919,229,1,A
1,1,0,1.0,0.29452770006298346,2.0,85231.0,4.0,0.95,0.7436265806327851,230,0,B
1,0,0,0.0,0.6803341734253936,3.0,33544.0,1.0,0.95,0.8133208836893648,232,0,B
1,1,0,2.0,0.37984610310017275,2.0,57652.0,5.0,0.12790937703481525,0.29159032792357187,233,0,A
1,1,1,0.0,0.4648548799575767,4.0,65314.0,1.0,0.6699096229162999,0.558555962944963,234,0,B
1,1,1,1.0,0.5244461115781072,2.0,42651.0,5.0,1.0,0.7590492868121785,236,1,A
1,0,0,0.0,0.4417103859088889,4.0,25448.0,3.0,0.95,0.7256720069416137,238,0,B
0,1,0,1.0,0.5283211558362612,0.0,56628.0,1.0,0.979199602336385,0.9382175148131273,239,0,A
0,1,1,1.0,0.696082871458844,1.0,72822.0,3.0,0.95,0.8133208836893648,240,0,B
1,1,1,3.0,0.36555395403753904,0.0,66928.0,4.0,0.9872092923972536,0.9565999671409633,241,1,A
1,1,1,1.0,0.5899620203207445,3.0,34227.0,3.0,1.0,1.0,243,1,A
1,1,0,1.0,0.38273272824821697,0.0,84209.0,1.0,0.95,0.9370746231148857,244,0,A
1,1,1,1.0,0.3503754359429445,0.0,30971.0,5.0,0.9254364399121879,0.6319491141575848,245,1,A
1,1,0,0.0,0.3741694935250721,0.0,89074.0,1.0,0.95,0.9598440004171798,247,0,A
1,1,0,0.0,0.22038619100159657,1.0,10158.0,2.0,0.95,0.7115816314769696,248,0,B
1,1,0,0.0,0.4125029831854082,4.0,79962.0,4.0,0.6845735710922823,0.5474234493627804,250,0,B
1,1,1,2.0,0.39328038921518077,2.0,71628.0,4.0,0.9071034427404452,0.6177593581333546,252,1,A
1,1,1,2.0,0.2340787102315837,2.0,95550.0,4.0,1.0,0.8672608377752105,253,1,A
0,1,1,2.0,0.30368351769086466,2.0,26976.0,1.0,1.0,0.7651304364677959,255,1,A
1,0,1,2.0,0.4532221344027749,3.0,43809.0,4.0,1.0,0.7531704623105664,256,1,A
1,0,1,1.0,0.3337307713034724,4.0,59844.0,1.0,1.0,0.9495329850015802,259,1,A
1,1,1,0.0,0.9600972423359934,2.0,48915.0,2.0,0.7545521942179483,0.5860179048997276,260,0,B
1,1,0,3.0,0.3842932892469342,1.0,10544.0,4.0,1.0,0.852281557163458,263,1,A
0,1,0,1.0,0.891384007772676,4.0,25515.0,5.0,1.0,0.8310088561026036,264,1,B
1,1,0,0.0,0.810524491776679,2.0,20874.0,2.0,0.95,0.7393390427938564,265,0,B
1,1,0,1.0,0.4291072561205563,3.0,92009.0,1.0,0.17258080986624708,0.31630722796145444,266,0,A
1,1,1,1.0,0.30083962170816053,1.0,20937.0,2.0,1.0,0.7495329850015803,267,1,A
1,1,1,3.0,0.3467849413714571,2.0,40493.0,5.0,0.20053474289843753,0.2810699608329908,268,1,A
0,0,0,1.0,0.7968960401494701,4.0,60181.0,2.0,0.6792455793452219,0.5303553052805363,269,0,B
1,1,1,1.0,0.5842479148807995,2.0,15646.0,1.0,1.0,0.9485880835834919,270,1,A
1,1,1,2.0,0.47463122898652516,2.0,25509.0,5.0,1.0,0.8636669492803464,273,1,A
0,1,1,1.0,0.7833627220872232,1.0,51302.0,1.0,0.95,0.8150111363073667,274,0,B
0,1,0,0.0,0.3559880116685015,3.0,42441.0,4.0,0.9782107517115864,0.8060392322691089,275,0,B
1,1,1,3.0,0.36454950315976165,1.0,21701.0,2.0,1.0,0.9370746231148857,276,1,A
1,1,1,2.0,0.29994532640335764,0.0,11092.0,4.0,1.0,0.7629215980804329,277,1,A
1,1,1,2.0,0.3980849157951746,2.0,28051.0,3.0,0.9880992579595724,0.9049097145229617,278,1,A
1,1,1,1.0,0.5939433340038727,4.0,34034.0,4.0,0.95,0.7213327672468361,279,0,B
1,0,0,0.0,0.5161727495196178,1.0,32383.0,5.0,0.95,0.8370746231148858,280,0,B
1,0,0,1.0,0.5034624088725286,3.0,18940.0,4.0,0.95,0.7382175148131274,281,0,B
1,1,0,1.0,0.42552759037162724,0.0,84599.0,1.0,0.1468648884101632,0.3026860471558341,284,0,B
1,0,1,3.0,0.4427285907165915,0.0,86385.0,4.0,1.0,0.9598440004171798,285,1,A
1,1,1,3.0,0.5725148504893849,1.0,17455.0,1.0,1.0,0.9504632361937382,288,1,A
1,0,1,1.0,0.9162924606759997,4.0,61721.0,1.0,0.95,0.7182551695835832,291,0,B
1,0,0,1.0,0.4274185198756685,2.0,72941.0,5.0,0.2019090691812721,0.3377395919024029,292,0,A
1,1,0,1.0,0.6030595806297119,0.0,82536.0,2.0,0.95,0.8150111363073667,293,0,B
0,1,0,0.0,0.4085771237562514,1.0,59950.0,1.0,0.95,0.741521101444109,294,0,B
0,0,0,1.0,0.7824024039977333,1.0,85398.0,3.0,0.95,0.7310088561026035,295,0,B
0,1,0,1.0,0.42765312351746587,3.0,40115.0,5.0,0.95,0.7310088561026035,296,0,B
1,1,0,2.0,0.46593453499518045,1.0,34045.0,5.0,1.0,0.7283997493862192,297,1,B
1,1,1,0.0,0.8126042907114039,1.0,19745.0,3.0,0.95,0.7198136987677788,299,0,B
1,1,0,1.0,0.8128888494106172,3.0,47040.0,2.0,0.95,0.7182551695835832,300,0,B
1,0,1,1.0,0.8986346234024205,1.0,48288.0,4.0,0.7310243186792968,0.5585674727007911,301,0,B
0,0,0,1.0,0.03372152555415542,4.0,61842.0,2.0,0.7367635369765078,0.5719385990564119,302,0,B
1,1,1,0.0,0.4716548096122706,2.0,21130.0,1.0,0.95,0.8415211014441091,303,0,B
1,1,1,0.0,0.7005688002187744,3.0,87779.0,2.0,0.768995855826811,0.5670315239948794,304,0,B
1,1,0,2.0,0.4343532250576338,3.0,77427.0,5.0,0.95,0.8513792845215856,305,0,A
1,1,1,3.0,0.418436923249279,2.0,90725.0,4.0,1.0,0.7658490079305988,306,1,A
1,1,1,1.0,0.2673418838299302,4.0,38036.0,2.0,1.0,0.9658490079305988,307,1,A
1,1,0,0.0,0.35400199905788876,0.0,68114.0,1.0,0.95,0.8446522466343432,309,0,A
1,1,0,1.0,0.7489091640195286,4.0,55964.0,1.0,0.95,0.742583076070073,311,0,B
1,1,1,1.0,0.3904834450858258,2.0,43994.0,4.0,0.7403237462239178,0.5628579164896543,312,1,A
1,0,1,2.0,0.4659767513172451,4.0,34400.0,1.0,0.9687711576823852,0.6209292279964693,313,1,A
0,1,1,2.0,0.42356415816764725,1.0,36267.0,2.0,1.0,0.741521101444109,314,1,B
1,1,0,2.0,0.46755072661666,4.0,19392.0,3.0,0.9829435879694509,1.0,315,1,A
0,1,1,1.0,0.3721794083436084,3.0,70325.0,3.0,1.0,0.919988580219816,316,1,A
1,1,1,1.0,0.4062621195245033,1.0,21016.0,5.0,1.0,0.8382175148131275,317,1,A
1,1,0,2.0,0.6015742528714213,2.0,65381.0,4.0,0.95,0.942583076070073,318,0,A
1,0,1,2.0,0.5087878760342625,0.0,89249.0,4.0,0.95,0.9476280631027054,319,0,A
1,1,0,2.0,0.40083762432660963,4.0,46553.0,3.0,1.0,0.9098440004171799,320,1,A
0,1,1,1.0,0.39185407636025993,3.0,42118.0,5.0,0.8611851534684521,0.5919932266597813,321,0,B
0,1,1,1.0,0.4939062916987227,2.0,80430.0,1.0,0.95,0.8606283253112211,322,0,A
1,1,0,2.0,0.4552116709357998,2.0,72296.0,4.0,1.0,0.767954487119275,324,1,A
1,1,1,1.0,0.5600819862369253,4.0,32335.0,3.0,0.8719563019547076,0.8242601770970022,325,0,B
1,0,0,0.0,0.7558887043450118,2.0,21974.0,2.0,0.7336225336968079,0.5533419296926255,326,0,B
1,1,0,2.0,0.3898434511928387,4.0,69802.0,1.0,0.7535530094577988,0.5846924834701248,327,0,A
