has_job,has_car,has_house,loan_hist,risk_tol,num_children,loan_amount,loan_purpose,fin_lit,id,qualified,group
1,1,0,2.0,0.3448830283399245,2.0,91609.0,4.0,0.9651304364677958,26,1,A
1,0,1,0.0,0.4334206316812141,4.0,76616.0,2.0,0.8672608377752105,27,0,A
1,1,1,0.0,0.5772216803653948,2.0,56984.0,3.0,0.7060392322691088,29,0,B
1,1,0,2.0,0.4309152953072804,3.0,23979.0,2.0,0.8614025296013756,30,1,A
1,1,1,3.0,0.49357847820544654,0.0,50492.0,4.0,0.2877411603010412,31,1,A
1,0,0,0.0,0.2499124358155741,2.0,89964.0,2.0,0.8115816314769697,32,0,B
1,1,1,1.0,0.23655830158056007,3.0,68287.0,2.0,0.7531704623105664,33,1,A
1,0,1,1.0,0.5242767114903253,1.0,24408.0,1.0,0.745660673733326,34,1,A
1,0,0,1.0,0.5804813263403308,1.0,64239.0,3.0,0.8322720606544736,35,0,B
0,0,0,1.0,0.7571631277256272,2.0,54541.0,3.0,0.27647034450865987,36,0,B
1,1,1,2.0,0.41445523131927664,1.0,77154.0,1.0,0.8693181821839284,37,1,A
1,1,0,0.0,0.769607764154735,4.0,63008.0,4.0,0.8270513780350958,38,0,B
1,1,1,0.0,0.3002133228220191,0.0,29194.0,3.0,0.58957947274017,39,0,A
1,1,1,1.0,0.3450965807893431,2.0,22387.0,5.0,0.7565999671409633,41,1,A
1,1,0,0.0,0.41418633480691125,1.0,39693.0,2.0,0.5287495060736154,42,0,B
0,1,1,1.0,0.8858696155267674,4.0,67749.0,4.0,0.6002324357132468,43,0,B
1,1,1,1.0,0.4162609100451273,1.0,29597.0,5.0,0.9636669492803462,44,1,A
1,0,0,0.0,0.5781534079477392,0.0,69988.0,1.0,0.581790603355679,45,0,B
1,1,0,1.0,0.5949036794477451,2.0,90589.0,4.0,0.7466524318503986,46,0,A
1,1,1,3.0,0.4531290162303527,2.0,62171.0,3.0,0.6256880714960118,47,1,A
0,1,0,1.0,0.7876147007782872,1.0,57381.0,5.0,0.7097904536879888,48,0,B
1,0,0,1.0,0.6630425908584292,3.0,64476.0,4.0,0.7182551695835832,50,0,B
1,1,1,2.0,0.5218822003173144,2.0,82512.0,3.0,0.3921983369527492,52,1,A
1,1,0,0.0,0.6811688621198386,4.0,77568.0,2.0,0.8297184837893458,53,0,B
1,0,0,2.0,0.5085308845842068,4.0,92447.0,5.0,0.6113782284842267,54,0,A
1,0,0,1.0,0.672576712638731,1.0,70249.0,5.0,0.8297184837893458,55,0,B
0,1,1,2.0,0.5499395864728178,1.0,47941.0,1.0,0.8150111363073667,57,1,B
1,1,0,2.0,0.5272057123705748,1.0,28430.0,4.0,0.9598440004171798,58,1,A
0,0,0,1.0,0.7542324247473263,4.0,38947.0,2.0,0.7382175148131274,59,0,B
0,1,0,2.0,0.4524867983435857,4.0,67912.0,1.0,0.9651304364677958,60,0,A
0,1,0,0.0,0.7442023050936684,1.0,94085.0,4.0,0.8079441541679837,61,0,B
1,1,0,3.0,0.4208908041340945,0.0,41544.0,2.0,0.8436265806327852,62,1,A
1,0,0,0.0,0.18718062900301125,4.0,64090.0,4.0,0.8382175148131275,63,0,B
1,0,0,0.0,0.4821853654775766,2.0,47101.0,4.0,0.5295958652059094,64,0,B
1,1,0,3.0,0.4447332794358059,3.0,70401.0,2.0,0.8565999671409634,65,1,A
1,1,0,1.0,0.5901539304661417,0.0,37152.0,5.0,0.5889139042716165,67,0,B
1,1,1,1.0,0.27240054681279113,1.0,61068.0,3.0,0.7904399911139484,68,1,A
1,1,1,1.0,0.5198238726861079,3.0,32216.0,2.0,0.9513792845215855,69,1,A
1,0,1,2.0,0.6885236936303762,2.0,48200.0,4.0,0.8228143240022585,70,1,B
0,0,0,0.0,0.7810945247898418,2.0,96332.0,2.0,0.7297184837893457,71,0,B
1,1,1,2.0,0.48194866918325086,3.0,34347.0,4.0,0.9693181821839283,75,1,A
1,1,0,0.0,0.6434722539586055,1.0,48284.0,1.0,0.8382175148131275,76,0,B
1,1,1,3.0,0.365481589414316,4.0,99037.0,1.0,0.766559075389419,78,1,A
0,1,0,1.0,0.8515195694843936,2.0,86278.0,1.0,0.8198136987677789,79,0,B
1,0,1,1.0,1.0,2.0,30837.0,3.0,0.8783997493862193,80,1,B
1,0,0,1.0,0.5881431458019197,0.0,40008.0,4.0,0.5853871263057171,81,0,B
1,0,0,2.0,0.5810882375129542,1.0,74865.0,4.0,0.5381744637256778,82,1,B
1,0,0,0.0,0.6642767920045852,2.0,20957.0,3.0,0.26585276731160146,83,0,B
1,1,1,2.0,0.5217536584639657,2.0,25473.0,1.0,0.5910928480265984,84,1,A
1,1,0,0.0,0.8494878210152814,4.0,95944.0,4.0,0.5697377404282634,85,0,B
1,0,0,0.0,0.8052991938684959,1.0,80981.0,3.0,0.588260360925627,86,0,B
1,0,1,3.0,0.4041157236822288,1.0,41034.0,3.0,0.9179544871192752,87,1,A
1,0,1,1.0,0.47296831862255756,3.0,77300.0,1.0,0.5715533467890983,88,1,B
1,1,1,3.0,0.32060020650575066,3.0,55093.0,5.0,0.8665590753894191,90,1,A
0,1,0,1.0,0.36885789734914964,1.0,33292.0,1.0,0.7150111363073666,93,0,B
0,0,1,0.0,0.678969803516051,0.0,61498.0,5.0,0.5530937797533833,95,0,B
1,1,1,1.0,0.4670556354700133,1.0,97486.0,1.0,0.7621668711480213,96,1,A
1,0,0,0.0,0.37984444557099517,1.0,37772.0,2.0,0.8133208836893648,97,0,B
1,0,1,0.0,0.3426094671817637,4.0,30836.0,1.0,0.7644031548358552,99,0,A
1,1,1,2.0,0.5096593535870168,0.0,47364.0,1.0,0.7686402088686924,100,1,A
0,0,0,2.0,0.5815328649486825,0.0,73142.0,1.0,0.7672608377752104,101,0,A
1,0,0,1.0,0.21393290566574624,4.0,33741.0,3.0,0.8228143240022585,102,0,B
1,1,0,1.0,0.3911218114122096,3.0,79446.0,3.0,1.0,103,1,A
1,1,0,1.0,0.41330074579460024,1.0,54922.0,4.0,0.7347213803256888,105,0,B
1,1,1,3.0,0.4881380440340559,0.0,49467.0,4.0,0.8672608377752105,106,1,A
1,0,0,1.0,0.2308890498187864,4.0,98918.0,4.0,0.942583076070073,109,0,A
1,0,1,0.0,0.7351527400623338,0.0,75191.0,1.0,0.8283997493862193,110,0,B
1,0,1,0.0,0.9414449991427203,4.0,26150.0,4.0,0.8228143240022585,112,0,B
1,0,1,3.0,0.31519894617580696,1.0,45860.0,4.0,0.9590492868121785,113,1,A
1,0,0,1.0,0.18503687681603787,3.0,98374.0,5.0,0.7382175148131274,114,0,B
1,1,0,2.0,0.28112485575407997,1.0,76967.0,3.0,1.0,115,1,A
0,1,1,1.0,0.5905606096043112,0.0,66165.0,3.0,0.6390024100403211,116,1,B
1,1,1,1.0,0.34980327511271103,2.0,53393.0,3.0,0.6068674151216821,117,1,A
0,0,0,0.0,0.7147078505698743,4.0,79888.0,1.0,0.7213327672468361,118,0,B
1,1,1,1.0,0.3806495103260492,3.0,92603.0,4.0,0.8504632361937383,119,0,A
0,0,1,1.0,0.6288835019351641,4.0,28530.0,1.0,0.7359095379634595,120,0,B
1,1,1,2.0,0.39603861444517807,1.0,10633.0,3.0,0.8179544871192751,121,1,A
1,1,1,3.0,0.33236411390264703,1.0,68487.0,2.0,0.5907236886128873,122,1,A
0,0,0,1.0,0.29186865515552274,3.0,57880.0,5.0,0.5283981841162173,123,0,B
1,1,0,1.0,0.628987363539652,3.0,12942.0,2.0,0.8115816314769697,124,0,B
1,1,0,1.0,0.8184953300287454,3.0,40079.0,4.0,0.8370746231148858,126,0,B
1,1,0,2.0,0.29051086016013616,4.0,57925.0,5.0,0.9522815571634579,127,1,A
0,1,0,1.0,0.4437039195925228,4.0,47487.0,2.0,0.8476280631027056,128,1,A
1,0,0,1.0,0.8791681523748496,1.0,63363.0,5.0,0.2788840457904291,129,0,B
1,1,1,2.0,0.3860959885164616,2.0,42539.0,3.0,0.9004632361937384,130,1,A
1,1,0,2.0,0.7922371001234492,0.0,68963.0,3.0,0.7579441541679837,133,1,B
1,1,0,1.0,0.35723258175613415,3.0,19351.0,1.0,0.5878143065595923,134,0,B
1,0,0,1.0,0.4972119759756667,4.0,33204.0,5.0,0.8228143240022585,136,0,B
1,1,0,1.0,0.5676378011281449,3.0,34641.0,1.0,0.7310088561026035,137,0,B
1,1,1,3.0,0.4230425198263058,1.0,17345.0,3.0,0.9144031548358553,138,1,A
1,1,1,1.0,0.36492035770602615,1.0,42859.0,1.0,0.6209171608123205,140,1,A
1,0,1,3.0,0.3126044802861617,2.0,52283.0,4.0,0.5859504080689626,141,1,A
1,0,0,1.0,0.532826865404614,3.0,23644.0,2.0,0.7404399911139483,143,0,B
1,1,1,3.0,0.39343920851287756,3.0,62047.0,1.0,0.9495329850015802,144,1,A
1,1,0,1.0,0.6552996221572054,0.0,84774.0,4.0,0.7513792845215855,145,0,A
1,1,1,0.0,0.39716163487795325,0.0,93084.0,4.0,0.32411664260030687,146,0,A
1,1,0,2.0,0.20541098069028318,1.0,73944.0,4.0,0.8446522466343432,147,0,A
1,0,1,1.0,0.3769909770444959,0.0,24728.0,1.0,0.5714722833378227,148,1,A
0,1,0,0.0,0.4482697958875266,1.0,28102.0,3.0,0.5857356774828403,150,0,B
1,1,0,1.0,0.2920943052922153,4.0,40432.0,2.0,0.9531704623105663,151,1,A
0,0,1,0.0,0.8200743312882204,3.0,90879.0,4.0,0.5494757777518475,152,0,B
1,1,1,2.0,0.62311516340618,3.0,49918.0,3.0,0.7893390427938565,153,1,A
1,0,1,3.0,0.3061880379848392,1.0,26193.0,1.0,0.741521101444109,154,1,A
1,1,1,0.0,0.27327816922314285,0.0,91600.0,3.0,0.5669141857036661,155,0,A
1,1,1,0.0,0.47075636412530253,4.0,85010.0,5.0,0.5530679274690193,156,0,B
1,0,0,1.0,0.3574126582602667,2.0,78864.0,5.0,0.8382175148131275,157,0,B
0,0,0,0.0,0.8402339834876298,3.0,41148.0,3.0,0.8079441541679837,159,0,B
0,1,0,0.0,0.6568530019048384,2.0,67817.0,1.0,0.7359095379634595,160,0,B
0,1,1,0.0,0.4752938436149273,4.0,87693.0,4.0,0.8415211014441091,161,0,A
1,0,0,1.0,0.5266876655911494,0.0,56064.0,4.0,0.7382175148131274,162,0,B
1,1,0,1.0,0.6057666853932857,4.0,40953.0,2.0,0.8335092178866377,163,0,B
1,1,1,2.0,0.3206988598716967,1.0,34671.0,5.0,0.6233331326637152,165,1,A
1,1,1,1.0,0.4874518146843941,3.0,60222.0,2.0,0.9415211014441089,168,1,A
1,1,0,3.0,0.2575212292967657,0.0,22761.0,5.0,0.7621668711480213,169,1,A
1,1,1,1.0,0.5172193011466296,0.0,74450.0,2.0,0.5478366534127517,171,0,B
1,1,0,0.0,0.12792015705917292,3.0,72670.0,4.0,0.8133208836893648,172,0,B
1,1,1,1.0,0.7606358285352287,1.0,32878.0,5.0,0.8198136987677789,175,0,B
1,1,1,1.0,0.3857203987227418,2.0,47363.0,2.0,0.6114899084945289,176,1,A
1,1,0,1.0,0.5479405418786206,1.0,48687.0,5.0,0.5544438451028734,177,0,B
1,0,1,3.0,0.6088802719213131,0.0,64758.0,1.0,0.6237465818857171,178,1,A
1,1,0,3.0,0.3871640229915605,3.0,45361.0,5.0,0.8359095379634596,180,1,A
1,1,0,1.0,0.7698693724716991,1.0,47797.0,1.0,0.6011548286852336,182,0,B
1,1,0,1.0,0.4927649031224722,4.0,31075.0,5.0,0.5389425416344291,184,0,B
1,1,0,1.0,0.35515653502742595,2.0,89058.0,5.0,0.6049555288105432,187,0,A
1,0,1,1.0,0.838884450159229,2.0,93958.0,4.0,0.560184349042547,189,0,B
1,1,0,2.0,0.1693660928444708,4.0,35403.0,2.0,0.7574275664689034,190,1,A
1,1,1,1.0,0.3565861815922898,4.0,38981.0,2.0,0.6051506205126382,191,1,A
1,1,0,3.0,0.4075900794988741,1.0,20302.0,4.0,0.6095346432429118,192,1,A
0,0,0,1.0,0.5559488288992741,2.0,59756.0,4.0,0.5530321196312022,194,0,B
0,1,1,0.0,0.35774462629730025,3.0,99015.0,3.0,0.5804036037801787,195,0,A
1,1,0,2.0,0.2656067573273032,3.0,73508.0,5.0,0.8686402088686925,196,1,A
1,1,0,0.0,0.6411422971971744,2.0,96781.0,4.0,0.8404399911139484,197,0,B
0,1,0,1.0,0.4921987063244359,0.0,61299.0,3.0,0.8370746231148858,198,0,B
1,0,1,1.0,0.37777060584167543,0.0,70412.0,4.0,0.9466524318503986,199,0,A
1,0,0,2.0,0.7192804184664032,3.0,39607.0,5.0,0.766559075389419,200,1,A
1,0,0,0.0,0.6765155630563858,2.0,67602.0,4.0,0.8393390427938565,202,0,B
1,0,0,2.0,0.6977245083046937,2.0,93748.0,3.0,0.7579441541679837,203,1,B
1,0,0,3.0,0.3111868759525942,1.0,10403.0,4.0,0.32559950146805156,204,1,A
0,1,1,1.0,0.5956145354179077,3.0,37080.0,5.0,0.7166550747586534,206,0,B
0,0,1,0.0,0.5886711493959549,1.0,75432.0,3.0,0.8228143240022585,208,0,B
1,1,1,2.0,0.4865111808570949,0.0,74868.0,1.0,0.852281557163458,209,1,A
1,1,0,1.0,0.23877926018078346,0.0,52406.0,2.0,0.2937061127883694,210,0,A
1,1,1,2.0,0.5641683273453846,0.0,62279.0,3.0,0.9904399911139483,211,1,A
1,1,1,2.0,0.319455858873668,3.0,22182.0,1.0,0.8614025296013756,212,1,A
1,1,1,2.0,0.33000279619187656,2.0,43405.0,5.0,0.942583076070073,213,1,A
0,0,1,3.0,0.441079719206087,4.0,35023.0,1.0,0.8456606737333261,215,1,A
0,0,0,0.0,0.369934259599755,4.0,90149.0,4.0,0.7347213803256888,216,0,B
0,0,0,1.0,0.6181116381161578,3.0,98225.0,3.0,0.7283997493862192,217,0,B
1,0,0,1.0,0.7081843572182495,4.0,39372.0,4.0,0.741521101444109,218,0,B
1,1,1,1.0,0.6941392235257549,4.0,75325.0,1.0,0.7242601770970021,219,0,B
1,0,1,1.0,0.6212057098099675,2.0,79178.0,5.0,0.7256720069416137,220,0,B
1,1,0,1.0,0.39319912504015,3.0,76227.0,1.0,0.6073134991284892,221,0,A
0,0,1,1.0,0.4920124361802706,3.0,64008.0,1.0,0.5307162424721699,222,0,B
1,0,1,0.0,0.41594095898655736,1.0,83272.0,3.0,0.8495329850015804,223,0,A
1,1,1,1.0,0.25205663456196936,0.0,46039.0,2.0,0.9370746231148857,225,1,A
1,1,1,1.0,1.0,0.0,36549.0,2.0,0.7446522466343432,226,0,B
0,1,1,3.0,0.32306645063757233,3.0,15477.0,1.0,0.8513792845215856,227,1,A
1,1,0,1.0,0.9111447785770516,2.0,42234.0,3.0,0.741521101444109,228,0,B
1,1,1,3.0,0.37998936724854265,2.0,35146.0,1.0,0.967954487119275,229,1,A
1,1,1,1.0,0.457415482616981,2.0,50737.0,1.0,0.8370746231148858,230,1,A
1,1,1,0.0,0.5340180073356249,3.0,17181.0,3.0,0.5552539819887958,231,0,B
1,1,1,1.0,0.4428054383562415,4.0,43591.0,3.0,0.9859095379634595,232,1,A
1,1,1,3.0,0.37066108275973614,1.0,18965.0,3.0,0.6427213847449258,233,1,A
0,1,0,0.0,0.6441734410967404,0.0,28664.0,3.0,0.742583076070073,234,0,B
1,1,1,1.0,0.41103284106234994,1.0,27143.0,2.0,0.34033456515748783,235,1,A
1,1,0,1.0,0.47527172596139683,2.0,78875.0,4.0,0.7446522466343432,236,0,B
1,1,1,2.0,0.3925621449516456,2.0,45785.0,4.0,0.7614025296013756,237,1,A
1,0,0,1.0,0.4255409596757521,1.0,61201.0,1.0,0.8347213803256889,239,0,B
1,1,1,1.0,0.2684392204818323,1.0,27030.0,2.0,0.8322720606544736,240,1,B
1,1,0,2.0,0.5389217463226237,4.0,32954.0,4.0,0.7629215980804329,241,1,A
0,1,0,1.0,0.34930250586293055,1.0,76330.0,1.0,0.9404399911139483,242,0,A
1,0,1,2.0,0.44682905454711275,2.0,11570.0,4.0,0.7495329850015803,244,1,A
1,0,1,1.0,0.4899721951729498,4.0,86681.0,4.0,0.7636669492803463,245,1,A
0,1,0,0.0,0.05357112924838092,2.0,13105.0,2.0,0.7133208836893647,246,0,B
1,1,1,3.0,0.3639616058610145,3.0,50824.0,2.0,0.865130436467796,247,1,A
1,0,1,3.0,0.44404088864067254,2.0,69454.0,3.0,1.0,248,1,A
1,1,0,3.0,0.48738217899328795,2.0,17563.0,4.0,0.8574275664689035,249,1,A
1,0,1,3.0,0.5005368671416865,3.0,21648.0,1.0,0.9549097145229615,250,1,A
1,1,1,1.0,0.31320150636317634,3.0,92160.0,5.0,0.7476280631027055,251,0,A
1,1,1,2.0,0.350399137791369,0.0,56665.0,3.0,0.6633281641460711,252,1,A
1,0,1,2.0,0.3160352890108925,3.0,90293.0,1.0,0.9621668711480212,253,1,A
1,1,1,3.0,0.6261394167553622,2.0,60264.0,3.0,0.8915211014441091,254,1,A
1,1,0,3.0,0.5001714827600037,2.0,28982.0,2.0,0.6165699724249045,256,1,A
1,1,1,1.0,0.5173767433652572,0.0,41569.0,4.0,0.5919885289071569,257,1,A
1,0,0,0.0,0.0,3.0,49107.0,5.0,0.28689400237364215,258,0,B
1,0,0,1.0,0.6252894585877363,1.0,51465.0,4.0,0.5989037227660612,261,0,B
0,0,0,0.0,0.6974396077729854,3.0,33681.0,3.0,0.7436265806327851,262,0,B
1,1,1,2.0,0.36297311212688976,3.0,75828.0,3.0,0.912921598080433,263,1,A
0,1,0,1.0,0.29598028467482623,4.0,26343.0,4.0,0.5934244697420514,264,0,B
1,0,0,0.0,0.6041927912254114,2.0,99006.0,2.0,0.7256720069416137,265,0,B
1,1,1,2.0,0.43972116376525533,1.0,63833.0,1.0,0.8359095379634596,266,1,A
0,1,0,0.0,0.7477055609149448,1.0,40065.0,1.0,0.2598900513077041,268,0,B
1,1,0,0.0,0.5194494309780009,3.0,21433.0,1.0,0.7393390427938564,270,0,B
1,0,1,2.0,0.3443835345276989,0.0,67163.0,1.0,0.7672608377752104,271,1,A
1,1,0,3.0,0.3857736065347781,1.0,48844.0,3.0,1.0,272,1,A
1,0,0,1.0,0.4478390386656922,1.0,52501.0,3.0,0.5942949249131937,273,0,B
0,0,1,0.0,0.3235336753816154,3.0,23137.0,5.0,0.8133208836893648,274,0,B
0,1,0,1.0,0.6802753843028507,1.0,56309.0,3.0,0.8060392322691089,275,0,B
1,0,0,1.0,0.9329428239045168,0.0,10285.0,2.0,0.8115816314769697,276,0,B
0,1,0,0.0,0.45063113110182196,3.0,20959.0,5.0,0.8322720606544736,277,0,B
1,1,1,1.0,0.45113495197184206,1.0,59474.0,1.0,0.6088091704778054,278,1,A
1,0,1,0.0,0.41872451527260734,3.0,65524.0,4.0,0.6001384295791421,279,0,A
0,1,0,1.0,0.6625384859992495,4.0,53970.0,1.0,0.5929008122688595,280,0,B
1,1,1,1.0,0.4253433152747641,0.0,86962.0,4.0,0.9651304364677958,281,1,A
1,1,0,1.0,0.4351303198482681,0.0,29975.0,5.0,0.8614025296013756,282,1,A
1,1,0,3.0,0.5327324353340498,3.0,19565.0,2.0,0.5650899456938713,283,1,A
1,1,1,2.0,0.13129981915134942,0.0,83519.0,5.0,0.9614025296013755,285,1,A
0,1,0,0.0,0.3211661735659313,2.0,50291.0,4.0,0.7598440004171798,288,0,A
1,1,0,2.0,0.39625210070806355,4.0,30767.0,4.0,0.8590492868121786,289,1,A
0,0,1,1.0,0.7128771987262461,1.0,48918.0,2.0,0.8393390427938565,290,0,B
1,1,1,1.0,0.5339992702560923,1.0,45073.0,3.0,0.6135777632096797,291,1,A
1,0,0,0.0,0.4345092983797153,4.0,56257.0,3.0,0.7393390427938564,292,0,B
1,1,1,2.0,0.5774180607964394,0.0,79922.0,5.0,0.8679544871192751,294,1,A
1,1,1,2.0,0.5914659959387859,3.0,39667.0,2.0,0.29083508736309377,295,1,A
1,0,1,1.0,0.46397746100550996,1.0,86563.0,4.0,0.9466524318503986,296,0,A
1,1,1,0.0,0.7200086110512738,1.0,70418.0,1.0,0.7270513780350957,297,0,B
1,0,1,2.0,0.3778216671282595,4.0,66828.0,1.0,0.5908203204909811,298,0,A
0,1,1,1.0,0.8698877821169864,0.0,22352.0,2.0,0.7166550747586534,299,0,B
0,1,0,0.0,0.4495776487999804,0.0,15921.0,1.0,0.8060392322691089,300,0,B
0,1,1,1.0,0.6110710259321085,1.0,96424.0,2.0,0.5659910196069527,301,0,B
1,1,0,1.0,0.7535470085173982,3.0,15367.0,2.0,0.8150111363073667,302,0,B
1,1,1,3.0,0.4330034500465348,1.0,59278.0,4.0,0.8549097145229616,303,1,A
1,0,0,0.0,0.5820843140449187,4.0,70322.0,1.0,0.8213327672468362,304,0,B
1,0,1,0.0,0.722234352471745,1.0,77045.0,5.0,0.545630992956373,306,0,B
1,1,0,0.0,0.580582862724735,1.0,23819.0,2.0,0.7644031548358552,308,0,A
1,1,1,1.0,0.37871680176257677,0.0,36678.0,1.0,0.9485880835834919,309,1,A
1,0,1,1.0,0.3526854297365508,4.0,49089.0,1.0,0.8621668711480214,310,1,A
1,0,1,1.0,0.3930762099803635,1.0,40413.0,1.0,0.848588083583492,313,1,A
1,1,1,3.0,0.3912848886742083,1.0,68135.0,3.0,0.9165590753894192,314,1,A
1,1,1,2.0,0.30643204949191305,3.0,74927.0,1.0,0.741521101444109,315,0,A
1,1,1,1.0,0.5033475097691699,0.0,50225.0,5.0,0.9531704623105663,317,1,A
1,1,0,0.0,0.40875711266677656,4.0,95980.0,1.0,0.8531704623105665,318,0,A
1,0,1,0.0,0.46130676846420793,2.0,89556.0,3.0,0.5825573564513888,319,0,A
0,1,0,0.0,1.0,1.0,84108.0,5.0,0.8370746231148858,320,0,B
0,0,1,1.0,0.5465840526567627,4.0,46608.0,1.0,0.8060392322691089,322,0,B
1,0,0,3.0,0.41357811355211,1.0,19745.0,3.0,0.36226305369780976,325,1,A
0,1,0,1.0,0.8128888494106172,3.0,47040.0,2.0,0.7182551695835832,326,0,B
1,1,1,3.0,0.5493173117012103,2.0,81226.0,4.0,0.8644031548358553,327,1,A
0,0,0,0.0,0.6457072057292509,2.0,53450.0,4.0,0.7382175148131274,329,0,B
1,0,1,1.0,0.9268854576866269,4.0,89281.0,2.0,0.2521278597758634,330,0,B
1,1,1,3.0,0.4208084968836393,3.0,58855.0,5.0,0.8590492868121786,331,1,A
1,1,0,2.0,0.4709633079798882,3.0,73307.0,5.0,0.8644031548358553,332,1,A
1,0,0,1.0,0.5630602510430259,1.0,53276.0,2.0,0.8310088561026036,333,0,B
1,0,1,2.0,0.4865627146530355,4.0,50075.0,3.0,0.7859095379634595,334,1,A
1,0,0,1.0,0.23657141847607943,4.0,25374.0,2.0,0.7370746231148857,335,0,B
1,1,1,3.0,0.07332724671268098,1.0,60129.0,3.0,0.6644979581564543,336,1,A
1,1,0,0.0,0.27114990902667246,3.0,94875.0,5.0,0.8636669492803464,337,0,A
1,0,0,0.0,0.789185723429791,0.0,18513.0,2.0,0.7446522466343432,338,0,B
1,1,1,0.0,0.5258446725632991,1.0,50341.0,2.0,0.8359095379634596,339,0,B
0,1,0,1.0,0.39119664171094104,2.0,37190.0,3.0,0.557736160142785,340,0,B
1,0,1,2.0,0.5497022234812059,4.0,34400.0,1.0,0.5915786293626277,341,1,A
1,1,1,2.0,0.4588877537185636,0.0,71708.0,5.0,0.9513792845215855,342,1,A
1,0,1,1.0,0.890540769265826,3.0,65372.0,1.0,0.8133208836893648,344,0,B
1,1,1,0.0,0.41059640648629453,0.0,74175.0,4.0,0.7393390427938564,345,0,A
1,1,1,3.0,0.36144837277229575,2.0,15018.0,2.0,0.9699885802198158,346,1,A
1,0,0,1.0,0.6206149845023411,1.0,46287.0,5.0,0.8297184837893458,347,0,B
1,1,0,0.0,0.480399674897248,3.0,43514.0,4.0,0.8133208836893648,348,0,B
1,0,0,3.0,0.4384763566991629,4.0,13109.0,4.0,0.966559075389419,351,1,A
1,1,0,0.0,0.3258682223767684,3.0,74431.0,2.0,0.7636669492803463,352,0,A
1,1,1,1.0,0.8695873390116986,3.0,43725.0,2.0,0.553049012698128,353,0,B
1,1,0,0.0,0.5642398766292099,1.0,50541.0,2.0,0.8150111363073667,354,0,B
0,0,0,0.0,0.5361505825287097,2.0,33944.0,2.0,0.5472837262771608,355,0,B
1,1,1,1.0,0.33114749464947296,0.0,86246.0,4.0,0.942583076070073,356,1,A
1,0,1,1.0,0.5021896530110064,1.0,33435.0,1.0,0.8060392322691089,357,0,B
1,1,1,1.0,0.5031027756173544,2.0,58600.0,2.0,0.7636669492803463,358,1,A
1,0,0,0.0,0.40121305312436173,2.0,85069.0,5.0,0.7133208836893647,360,0,B
0,1,0,0.0,0.5186291581112878,4.0,17901.0,5.0,0.8270513780350958,361,0,B
1,1,0,1.0,0.7089367695183679,3.0,79168.0,4.0,0.7446522466343432,362,1,B
1,1,1,1.0,0.5801813062487526,3.0,23115.0,3.0,0.915130436467796,364,1,A
1,1,0,2.0,0.40821984443521975,1.0,64950.0,2.0,0.9540463902758355,365,1,A
1,1,1,0.0,0.7529009087675722,0.0,28737.0,1.0,0.8393390427938565,366,0,B
0,1,0,1.0,0.06359779880973748,0.0,97557.0,3.0,0.8198136987677789,367,0,B
0,1,0,1.0,0.46864636739059073,0.0,62543.0,3.0,0.5423551964107676,369,0,B
1,1,1,1.0,0.4119992850877818,0.0,80943.0,5.0,0.9658490079305988,370,0,A
1,0,0,1.0,0.8134550755876889,0.0,93631.0,1.0,0.8436265806327852,371,0,B
0,1,0,0.0,0.377128638181032,1.0,83200.0,5.0,0.755760792622479,373,0,A
